SELECTED_ASOS_ID,CLIENT,FACILITY_NAME,T03,WDR,GST,TMP,PSN,PRA,PZR,WSP,DPT,SITE,FORECAST_TIME,PPL
FTY,EsteMauder,Metro Auto Assembly,2,18,17,84,0,13,0,9,60,FTY,1743789991095784000,0
FTY,EsteMauder,Metro Auto Assembly,4,18,16,87,0,19,0,9,58,FTY,1743800791095784000,0
FTY,EsteMauder,Metro Auto Assembly,4,17,12,82,0,13,0,5,57,FTY,1743811591095784000,0
FTY,EsteMauder,Metro Auto Assembly,2,17,11,75,0,18,0,4,59,FTY,1743822391095784000,0
FTY,EsteMauder,Metro Auto Assembly,1,18,11,70,0,0,0,4,59,FTY,1743833191095784000,0
FTY,EsteMauder,Metro Auto Assembly,0,18,10,67,0,0,0,3,58,FTY,1743843991095784000,0
FTY,EsteMauder,Metro Auto Assembly,0,16,10,65,0,0,0,4,59,FTY,1743854791095784000,0
FTY,EsteMauder,Metro Auto Assembly,1,18,16,77,0,0,0,8,60,FTY,1743865591095784000,0
FTY,EsteMauder,Metro Auto Assembly,3,19,21,84,0,0,0,11,57,FTY,1743876391095784000,0
LUK,EsteMauder,Golden Plains Agribusiness,36,19,24,76,0,21,0,14,61,LUK,1743638791095784000,0
LUK,EsteMauder,Crimson Electronics Lab,36,19,24,76,0,21,0,14,61,LUK,1743638791095784000,0
LUK,EsteMauder,Golden Plains Agribusiness,29,19,27,72,0,24,0,15,61,LUK,1743649591095784000,0
LUK,EsteMauder,Crimson Electronics Lab,29,19,27,72,0,24,0,15,61,LUK,1743649591095784000,0
LUK,EsteMauder,Golden Plains Agribusiness,38,22,30,68,0,84,0,16,62,LUK,1743660391095784000,0
LUK,EsteMauder,Crimson Electronics Lab,38,22,30,68,0,84,0,16,62,LUK,1743660391095784000,0
LUK,EsteMauder,Golden Plains Agribusiness,33,21,24,67,0,54,0,13,62,LUK,1743671191095784000,0
LUK,EsteMauder,Crimson Electronics Lab,33,21,24,67,0,54,0,13,62,LUK,1743671191095784000,0
LUK,EsteMauder,Golden Plains Agribusiness,16,23,16,65,0,60,0,9,61,LUK,1743681991095784000,0
LUK,EsteMauder,Crimson Electronics Lab,16,23,16,65,0,60,0,9,61,LUK,1743681991095784000,0
LUK,EsteMauder,Golden Plains Agribusiness,6,27,12,66,0,16,0,7,58,LUK,1743692791095784000,0
LUK,EsteMauder,Crimson Electronics Lab,6,27,12,66,0,16,0,7,58,LUK,1743692791095784000,0
LUK,EsteMauder,Golden Plains Agribusiness,2,27,10,68,0,11,0,6,54,LUK,1743703591095784000,0
LUK,EsteMauder,Crimson Electronics Lab,2,27,10,68,0,11,0,6,54,LUK,1743703591095784000,0
LUK,EsteMauder,Golden Plains Agribusiness,8,28,8,67,0,18,0,4,53,LUK,1743714391095784000,0
LUK,EsteMauder,Crimson Electronics Lab,8,28,8,67,0,18,0,4,53,LUK,1743714391095784000,0
LUK,EsteMauder,Golden Plains Agribusiness,15,30,6,61,0,47,0,3,51,LUK,1743725191095784000,0
LUK,EsteMauder,Crimson Electronics Lab,15,30,6,61,0,47,0,3,51,LUK,1743725191095784000,0
LUK,EsteMauder,Golden Plains Agribusiness,21,2,7,56,0,54,0,3,50,LUK,1743735991095784000,0
LUK,EsteMauder,Crimson Electronics Lab,21,2,7,56,0,54,0,3,50,LUK,1743735991095784000,0
LUK,EsteMauder,Golden Plains Agribusiness,25,7,9,55,0,97,0,5,50,LUK,1743746791095784000,0
LUK,EsteMauder,Crimson Electronics Lab,25,7,9,55,0,97,0,5,50,LUK,1743746791095784000,0
LUK,EsteMauder,Golden Plains Agribusiness,20,6,10,54,0,61,0,6,50,LUK,1743757591095784000,0
LUK,EsteMauder,Crimson Electronics Lab,20,6,10,54,0,61,0,6,50,LUK,1743757591095784000,0
LUK,EsteMauder,Golden Plains Agribusiness,17,6,11,53,0,68,0,6,50,LUK,1743768391095784000,0
LUK,EsteMauder,Crimson Electronics Lab,17,6,11,53,0,68,0,6,50,LUK,1743768391095784000,0
LUK,EsteMauder,Golden Plains Agribusiness,11,8,11,56,0,74,0,6,53,LUK,1743779191095784000,0
LUK,EsteMauder,Crimson Electronics Lab,11,8,11,56,0,74,0,6,53,LUK,1743779191095784000,0
LUK,EsteMauder,Golden Plains Agribusiness,12,9,11,62,0,57,0,6,54,LUK,1743789991095784000,0
LUK,EsteMauder,Crimson Electronics Lab,12,9,11,62,0,57,0,6,54,LUK,1743789991095784000,0
LUK,EsteMauder,Golden Plains Agribusiness,26,10,11,64,0,66,0,6,56,LUK,1743800791095784000,0
LUK,EsteMauder,Crimson Electronics Lab,26,10,11,64,0,66,0,6,56,LUK,1743800791095784000,0
LUK,EsteMauder,Golden Plains Agribusiness,27,12,10,64,0,37,0,5,57,LUK,1743811591095784000,0
LUK,EsteMauder,Crimson Electronics Lab,27,12,10,64,0,37,0,5,57,LUK,1743811591095784000,0
LUK,EsteMauder,Golden Plains Agribusiness,27,13,11,62,0,71,0,6,58,LUK,1743822391095784000,0
LUK,EsteMauder,Crimson Electronics Lab,27,13,11,62,0,71,0,6,58,LUK,1743822391095784000,0
LUK,EsteMauder,Golden Plains Agribusiness,19,16,13,64,0,66,0,7,58,LUK,1743833191095784000,0
LUK,EsteMauder,Crimson Electronics Lab,19,16,13,64,0,66,0,7,58,LUK,1743833191095784000,0
LUK,EsteMauder,Golden Plains Agribusiness,18,20,17,65,0,66,0,9,60,LUK,1743843991095784000,0
LUK,EsteMauder,Crimson Electronics Lab,18,20,17,65,0,66,0,9,60,LUK,1743843991095784000,0
LUK,EsteMauder,Golden Plains Agribusiness,12,21,20,65,0,66,0,11,60,LUK,1743854791095784000,0
LUK,EsteMauder,Crimson Electronics Lab,12,21,20,65,0,66,0,11,60,LUK,1743854791095784000,0
LUK,EsteMauder,Golden Plains Agribusiness,9,21,20,69,0,78,0,11,63,LUK,1743865591095784000,0
LUK,EsteMauder,Crimson Electronics Lab,9,21,20,69,0,78,0,11,63,LUK,1743865591095784000,0
LUK,EsteMauder,Golden Plains Agribusiness,10,22,20,72,0,84,0,12,63,LUK,1743876391095784000,0
LUK,EsteMauder,Crimson Electronics Lab,10,22,20,72,0,84,0,12,63,LUK,1743876391095784000,0
TIW,EsteMauder,Urban Infrastructure Hub,8,24,8,52,0,38,0,5,40,TIW,1743638791095784000,0
TIW,EsteMauder,Urban Infrastructure Hub,5,23,5,48,0,14,0,3,40,TIW,1743649591095784000,0
TIW,EsteMauder,Urban Infrastructure Hub,2,21,5,45,0,3,0,2,40,TIW,1743660391095784000,0
TIW,EsteMauder,Urban Infrastructure Hub,0,19,4,43,0,12,0,2,40,TIW,1743671191095784000,0
TIW,EsteMauder,Urban Infrastructure Hub,0,20,4,40,0,15,0,1,39,TIW,1743681991095784000,0
TIW,EsteMauder,Urban Infrastructure Hub,0,19,3,42,0,0,0,1,39,TIW,1743692791095784000,0
TIW,EsteMauder,Urban Infrastructure Hub,0,0,3,49,0,0,0,0,41,TIW,1743703591095784000,0
TIW,EsteMauder,Urban Infrastructure Hub,1,3,5,54,0,0,0,2,39,TIW,1743714391095784000,0
TIW,EsteMauder,Urban Infrastructure Hub,0,3,7,56,0,0,0,4,39,TIW,1743725191095784000,0
TIW,EsteMauder,Urban Infrastructure Hub,0,4,4,51,0,0,0,2,39,TIW,1743735991095784000,0
TIW,EsteMauder,Urban Infrastructure Hub,0,3,3,46,0,0,0,1,39,TIW,1743746791095784000,0
TIW,EsteMauder,Urban Infrastructure Hub,0,3,2,43,0,0,0,1,39,TIW,1743757591095784000,0
TIW,EsteMauder,Urban Infrastructure Hub,0,0,3,40,0,0,0,0,38,TIW,1743768391095784000,0
TIW,EsteMauder,Urban Infrastructure Hub,0,0,3,43,0,0,0,0,39,TIW,1743779191095784000,0
TIW,EsteMauder,Urban Infrastructure Hub,0,2,4,53,0,0,0,2,41,TIW,1743789991095784000,0
TIW,EsteMauder,Urban Infrastructure Hub,0,2,5,61,0,0,0,3,39,TIW,1743800791095784000,0
TIW,EsteMauder,Urban Infrastructure Hub,0,1,6,63,0,0,0,3,38,TIW,1743811591095784000,0
TIW,EsteMauder,Urban Infrastructure Hub,0,2,5,56,0,0,0,3,40,TIW,1743822391095784000,0
TIW,EsteMauder,Urban Infrastructure Hub,0,3,4,51,0,0,0,2,40,TIW,1743833191095784000,0
TIW,EsteMauder,Urban Infrastructure Hub,0,5,3,47,0,0,0,1,40,TIW,1743843991095784000,0
TIW,EsteMauder,Urban Infrastructure Hub,0,0,3,44,0,0,0,0,39,TIW,1743854791095784000,0
TIW,EsteMauder,Urban Infrastructure Hub,0,0,3,46,0,0,0,0,40,TIW,1743865591095784000,0
TIW,EsteMauder,Urban Infrastructure Hub,0,18,3,57,0,0,0,1,41,TIW,1743876391095784000,0
CWN,EsteMauder,Liberty Steelworks,1,30,13,45,12,0,0,7,1,CWN,1743638791095784000,0
CWN,EsteMauder,Frontier Robotics Center,1,30,13,45,12,0,0,7,1,CWN,1743638791095784000,0
CWN,EsteMauder,Liberty Steelworks,0,35,10,38,13,0,0,6,8,CWN,1743649591095784000,0
CWN,EsteMauder,Frontier Robotics Center,0,35,10,38,13,0,0,6,8,CWN,1743649591095784000,0
CWN,EsteMauder,Liberty Steelworks,0,32,8,35,1,0,0,4,10,CWN,1743660391095784000,0
CWN,EsteMauder,Frontier Robotics Center,0,32,8,35,1,0,0,4,10,CWN,1743660391095784000,0
CWN,EsteMauder,Liberty Steelworks,0,33,8,33,4,0,0,3,11,CWN,1743671191095784000,0
CWN,EsteMauder,Frontier Robotics Center,0,33,8,33,4,0,0,3,11,CWN,1743671191095784000,0
CWN,EsteMauder,Liberty Steelworks,0,35,8,33,25,0,0,3,13,CWN,1743681991095784000,0
CWN,EsteMauder,Frontier Robotics Center,0,35,8,33,25,0,0,3,13,CWN,1743681991095784000,0
CWN,EsteMauder,Liberty Steelworks,1,2,9,35,36,0,0,4,19,CWN,1743692791095784000,0
CWN,EsteMauder,Frontier Robotics Center,1,2,9,35,36,0,0,4,19,CWN,1743692791095784000,0
CWN,EsteMauder,Liberty Steelworks,2,7,12,40,21,0,0,6,25,CWN,1743703591095784000,0
CWN,EsteMauder,Frontier Robotics Center,2,7,12,40,21,0,0,6,25,CWN,1743703591095784000,0
CWN,EsteMauder,Liberty Steelworks,8,16,12,44,37,20,0,6,23,CWN,1743714391095784000,0
CWN,EsteMauder,Frontier Robotics Center,8,16,12,44,37,20,0,6,23,CWN,1743714391095784000,0
CWN,EsteMauder,Liberty Steelworks,9,28,11,42,17,3,0,5,22,CWN,1743725191095784000,0
CWN,EsteMauder,Frontier Robotics Center,9,28,11,42,17,3,0,5,22,CWN,1743725191095784000,0
CWN,EsteMauder,Liberty Steelworks,4,34,9,36,3,2,0,5,23,CWN,1743735991095784000,0
CWN,EsteMauder,Frontier Robotics Center,4,34,9,36,3,2,0,5,23,CWN,1743735991095784000,0
CWN,EsteMauder,Liberty Steelworks,1,32,8,32,16,2,0,4,23,CWN,1743746791095784000,0
CWN,EsteMauder,Frontier Robotics Center,1,32,8,32,16,2,0,4,23,CWN,1743746791095784000,0
CWN,EsteMauder,Liberty Steelworks,0,32,7,30,4,0,0,3,21,CWN,1743757591095784000,0
CWN,EsteMauder,Frontier Robotics Center,0,32,7,30,4,0,0,3,21,CWN,1743757591095784000,0
CWN,EsteMauder,Liberty Steelworks,0,33,7,30,3,0,0,3,18,CWN,1743768391095784000,0
CWN,EsteMauder,Frontier Robotics Center,0,33,7,30,3,0,0,3,18,CWN,1743768391095784000,0
CWN,EsteMauder,Liberty Steelworks,0,36,10,36,31,0,0,5,22,CWN,1743779191095784000,0
CWN,EsteMauder,Frontier Robotics Center,0,36,10,36,31,0,0,5,22,CWN,1743779191095784000,0
CWN,EsteMauder,Liberty Steelworks,2,1,19,41,49,0,0,11,26,CWN,1743789991095784000,0
CWN,EsteMauder,Frontier Robotics Center,2,1,19,41,49,0,0,11,26,CWN,1743789991095784000,0
CWN,EsteMauder,Liberty Steelworks,5,2,23,42,54,8,0,14,24,CWN,1743800791095784000,0
CWN,EsteMauder,Frontier Robotics Center,5,2,23,42,54,8,0,14,24,CWN,1743800791095784000,0
CWN,EsteMauder,Liberty Steelworks,5,2,24,37,50,11,0,15,23,CWN,1743811591095784000,0
CWN,EsteMauder,Frontier Robotics Center,5,2,24,37,50,11,0,15,23,CWN,1743811591095784000,0
CWN,EsteMauder,Liberty Steelworks,2,1,25,33,72,9,0,15,21,CWN,1743822391095784000,0
CWN,EsteMauder,Frontier Robotics Center,2,1,25,33,72,9,0,15,21,CWN,1743822391095784000,0
CWN,EsteMauder,Liberty Steelworks,2,1,24,30,76,0,0,14,19,CWN,1743833191095784000,0
CWN,EsteMauder,Frontier Robotics Center,2,1,24,30,76,0,0,14,19,CWN,1743833191095784000,0
CWN,EsteMauder,Liberty Steelworks,2,36,21,27,68,0,0,12,17,CWN,1743843991095784000,0
CWN,EsteMauder,Frontier Robotics Center,2,36,21,27,68,0,0,12,17,CWN,1743843991095784000,0
CWN,EsteMauder,Liberty Steelworks,1,36,17,26,59,0,0,10,15,CWN,1743854791095784000,0
CWN,EsteMauder,Frontier Robotics Center,1,36,17,26,59,0,0,10,15,CWN,1743854791095784000,0
CWN,EsteMauder,Liberty Steelworks,0,36,15,29,50,0,0,8,16,CWN,1743865591095784000,0
CWN,EsteMauder,Frontier Robotics Center,0,36,15,29,50,0,0,8,16,CWN,1743865591095784000,0
CWN,EsteMauder,Liberty Steelworks,1,2,15,35,41,0,0,8,19,CWN,1743876391095784000,0
CWN,EsteMauder,Frontier Robotics Center,1,2,15,35,41,0,0,8,19,CWN,1743876391095784000,0
MIA,EsteMauder,Silver Creek Power Plant,8,10,19,79,0,1,0,11,71,MIA,1743638791095784000,0
MIA,EsteMauder,Silver Creek Power Plant,3,10,20,78,0,2,0,11,71,MIA,1743649591095784000,0
MIA,EsteMauder,Silver Creek Power Plant,2,11,18,78,0,1,0,10,71,MIA,1743660391095784000,0
MIA,EsteMauder,Silver Creek Power Plant,3,11,18,77,0,14,0,10,71,MIA,1743671191095784000,0
MIA,EsteMauder,Silver Creek Power Plant,3,11,19,77,0,18,0,11,71,MIA,1743681991095784000,0
MIA,EsteMauder,Silver Creek Power Plant,2,12,23,82,0,31,0,14,70,MIA,1743692791095784000,0
MIA,EsteMauder,Silver Creek Power Plant,4,11,24,83,0,18,0,14,71,MIA,1743703591095784000,0
MIA,EsteMauder,Silver Creek Power Plant,7,11,23,82,0,1,0,13,71,MIA,1743714391095784000,0
MIA,EsteMauder,Silver Creek Power Plant,6,10,20,79,0,1,0,12,70,MIA,1743725191095784000,0
MIA,EsteMauder,Silver Creek Power Plant,2,11,20,78,0,16,0,11,70,MIA,1743735991095784000,0
MIA,EsteMauder,Silver Creek Power Plant,1,11,18,77,0,16,0,10,69,MIA,1743746791095784000,0
MIA,EsteMauder,Silver Creek Power Plant,0,11,18,76,0,0,0,10,68,MIA,1743757591095784000,0
MIA,EsteMauder,Silver Creek Power Plant,1,11,17,76,0,16,0,10,68,MIA,1743768391095784000,0
MIA,EsteMauder,Silver Creek Power Plant,1,11,21,82,0,0,0,13,68,MIA,1743779191095784000,0
MIA,EsteMauder,Silver Creek Power Plant,2,11,22,83,0,0,0,13,69,MIA,1743789991095784000,0
MIA,EsteMauder,Silver Creek Power Plant,2,11,20,82,0,0,0,12,68,MIA,1743800791095784000,0
MIA,EsteMauder,Silver Creek Power Plant,1,10,17,78,0,17,0,10,68,MIA,1743811591095784000,0
MIA,EsteMauder,Silver Creek Power Plant,1,10,18,78,0,0,0,10,69,MIA,1743822391095784000,0
MIA,EsteMauder,Silver Creek Power Plant,0,12,18,77,0,0,0,10,69,MIA,1743833191095784000,0
MIA,EsteMauder,Silver Creek Power Plant,1,12,18,76,0,0,0,10,69,MIA,1743843991095784000,0
MIA,EsteMauder,Silver Creek Power Plant,1,12,18,76,0,0,0,10,69,MIA,1743854791095784000,0
MIA,EsteMauder,Silver Creek Power Plant,1,13,20,81,0,0,0,12,68,MIA,1743865591095784000,0
MIA,EsteMauder,Silver Creek Power Plant,0,12,21,83,0,0,0,12,67,MIA,1743876391095784000,0
RDU,EsteMauder,Summit Manufacturing,1,14,14,71,0,7,0,9,59,RDU,1743638791095784000,0
RDU,EsteMauder,Summit Manufacturing,1,16,14,70,0,13,0,9,61,RDU,1743649591095784000,0
RDU,EsteMauder,Summit Manufacturing,1,18,14,70,0,42,0,8,63,RDU,1743660391095784000,0
RDU,EsteMauder,Summit Manufacturing,1,19,14,69,0,8,0,9,65,RDU,1743671191095784000,0
RDU,EsteMauder,Summit Manufacturing,1,20,14,69,0,6,0,9,65,RDU,1743681991095784000,0
RDU,EsteMauder,Summit Manufacturing,2,21,17,75,0,0,0,10,65,RDU,1743692791095784000,0
RDU,EsteMauder,Summit Manufacturing,3,21,19,81,0,17,0,11,64,RDU,1743703591095784000,0
RDU,EsteMauder,Summit Manufacturing,6,21,17,84,0,17,0,10,63,RDU,1743714391095784000,0
RDU,EsteMauder,Summit Manufacturing,5,20,10,79,0,0,0,7,62,RDU,1743725191095784000,0
RDU,EsteMauder,Summit Manufacturing,3,19,13,75,0,0,0,8,63,RDU,1743735991095784000,0
RDU,EsteMauder,Summit Manufacturing,1,21,13,72,0,0,0,8,63,RDU,1743746791095784000,0
RDU,EsteMauder,Summit Manufacturing,0,22,13,70,0,16,0,8,64,RDU,1743757591095784000,0
RDU,EsteMauder,Summit Manufacturing,1,22,12,69,0,16,0,8,64,RDU,1743768391095784000,0
RDU,EsteMauder,Summit Manufacturing,1,22,13,78,0,2,0,8,64,RDU,1743779191095784000,0
RDU,EsteMauder,Summit Manufacturing,0,23,15,85,0,1,0,9,64,RDU,1743789991095784000,0
RDU,EsteMauder,Summit Manufacturing,2,22,13,88,0,2,0,9,62,RDU,1743800791095784000,0
RDU,EsteMauder,Summit Manufacturing,4,20,6,81,0,2,0,5,62,RDU,1743811591095784000,0
RDU,EsteMauder,Summit Manufacturing,4,19,8,76,0,5,0,5,63,RDU,1743822391095784000,0
RDU,EsteMauder,Summit Manufacturing,2,20,9,72,0,5,0,5,63,RDU,1743833191095784000,0
RDU,EsteMauder,Summit Manufacturing,1,20,9,69,0,1,0,5,62,RDU,1743843991095784000,0
RDU,EsteMauder,Summit Manufacturing,1,21,10,67,0,1,0,6,62,RDU,1743854791095784000,0
RDU,EsteMauder,Summit Manufacturing,1,21,13,77,0,1,0,8,62,RDU,1743865591095784000,0
RDU,EsteMauder,Summit Manufacturing,2,21,16,84,0,1,0,10,61,RDU,1743876391095784000,0
RDU,EsteMauder,Gateway Transportation Depot,1,14,14,71,0,7,0,9,59,RDU,1743638791095784000,0
RDU,EsteMauder,Gateway Transportation Depot,1,16,14,70,0,13,0,9,61,RDU,1743649591095784000,0
RDU,EsteMauder,Gateway Transportation Depot,1,18,14,70,0,42,0,8,63,RDU,1743660391095784000,0
RDU,EsteMauder,Gateway Transportation Depot,1,19,14,69,0,8,0,9,65,RDU,1743671191095784000,0
RDU,EsteMauder,Gateway Transportation Depot,1,20,14,69,0,6,0,9,65,RDU,1743681991095784000,0
RDU,EsteMauder,Gateway Transportation Depot,2,21,17,75,0,0,0,10,65,RDU,1743692791095784000,0
RDU,EsteMauder,Gateway Transportation Depot,3,21,19,81,0,17,0,11,64,RDU,1743703591095784000,0
RDU,EsteMauder,Gateway Transportation Depot,6,21,17,84,0,17,0,10,63,RDU,1743714391095784000,0
RDU,EsteMauder,Gateway Transportation Depot,5,20,10,79,0,0,0,7,62,RDU,1743725191095784000,0
RDU,EsteMauder,Gateway Transportation Depot,3,19,13,75,0,0,0,8,63,RDU,1743735991095784000,0
RDU,EsteMauder,Gateway Transportation Depot,1,21,13,72,0,0,0,8,63,RDU,1743746791095784000,0
RDU,EsteMauder,Gateway Transportation Depot,0,22,13,70,0,16,0,8,64,RDU,1743757591095784000,0
RDU,EsteMauder,Gateway Transportation Depot,1,22,12,69,0,16,0,8,64,RDU,1743768391095784000,0
RDU,EsteMauder,Gateway Transportation Depot,1,22,13,78,0,2,0,8,64,RDU,1743779191095784000,0
RDU,EsteMauder,Gateway Transportation Depot,0,23,15,85,0,1,0,9,64,RDU,1743789991095784000,0
RDU,EsteMauder,Gateway Transportation Depot,2,22,13,88,0,2,0,9,62,RDU,1743800791095784000,0
RDU,EsteMauder,Gateway Transportation Depot,4,20,6,81,0,2,0,5,62,RDU,1743811591095784000,0
RDU,EsteMauder,Gateway Transportation Depot,4,19,8,76,0,5,0,5,63,RDU,1743822391095784000,0
RDU,EsteMauder,Gateway Transportation Depot,2,20,9,72,0,5,0,5,63,RDU,1743833191095784000,0
RDU,EsteMauder,Gateway Transportation Depot,1,20,9,69,0,1,0,5,62,RDU,1743843991095784000,0
RDU,EsteMauder,Gateway Transportation Depot,1,21,10,67,0,1,0,6,62,RDU,1743854791095784000,0
RDU,EsteMauder,Gateway Transportation Depot,1,21,13,77,0,1,0,8,62,RDU,1743865591095784000,0
RDU,EsteMauder,Gateway Transportation Depot,2,21,16,84,0,1,0,10,61,RDU,1743876391095784000,0
